SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,score_mentions,score_goldstein,score_tone,score_zscore,score_geo,priority_score
2021-04-07,19,4,978523637,193,TAIWAN,CHINESE,TWN,CHN,,-10.0,48,-3.92047301224299,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-says-may-shoot-down-chinese-drones-in-schina-sea/ar-BB1fo0ie,0.169811320751513,0.9999999996428571,0.3870936417980055,0.0,0.5,0.41745283018787827
2020-10-19,19,4,952216294,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,48,-3.13727146847459,4,25.0478,121.532,http://www.digitaljournal.com/news/world/taiwan-says-chinese-diplomats-assaulted-official-in-fiji/article/579717,0.169811320751513,0.9999999996428571,0.3097630908944862,0.0,0.5,0.41745283018787827
2020-05-12,15,4,923117437,150,CHINA,TAIWAN,CHN,TWN,,-7.2,48,0.0792562867646625,4,25.0478,121.532,https://www.chron.com/news/article/Poll-Taiwanese-distance-themselves-from-Chinese-15264066.php,0.169811320751513,0.0,0.0,0.0,0.5,0.41745283018787827
2015-12-27,19,4,497463357,190,CHINA,TAIWAN,CHN,TWN,,-10.0,46,-4.51261767913513,4,25.0478,121.532,http://www.sfgate.com/news/world/article/Taiwan-presidential-candidates-clash-over-China-6722284.php,0.13207547169562123,0.9999999996428571,0.4455599122869856,0.21664914001974045,0.5,0.4080188679239053
2024-07-21,19,4,1188316205,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,46,-2.77633221482534,4,25.0478,121.532,https://www.bignewsnetwork.com/news/274463581/with-increased-chinese-pla-threat-taiwan-to-flag-off-exercise-han-kuang-on-monday,0.13207547169562123,0.9999999996428571,0.0,0.0,0.5,0.4080188679239053
2022-08-04,19,4,1057146089,194,CHINA,TAIWAN,CHN,TWN,,-10.0,46,-3.20825433006932,4,25.0478,121.532,https://www.shorenewsnetwork.com/2022/08/04/china-fires-missiles-into/,0.13207547169562123,0.9999999996428571,0.3167716876413945,0.9999999998921218,0.5,0.4080188679239053
2023-04-17,15,4,1096227375,150,CHINA,TAIWAN,CHN,TWN,,-7.2,46,-2.12991624818648,4,25.0478,121.532,https://www.philstar.com/world/2023/04/17/2259562/us-warship-sails-through-taiwan-strait-days-after-china-drills,0.13207547169562123,0.0,0.0,0.0668494788220025,0.5,0.4080188679239053
2023-07-22,15,4,1116469932,154,TAIWAN,CHINA,TWN,CHN,,-7.2,45,-4.07330789726794,4,24.0,121.0,https://infotel.ca/newsitem/as-taiwan-china/cp42833282,0.11320754716767534,0.0,0.4021840178963324,0.0,0.5,0.4033018867919188
2019-01-17,19,4,816878089,190,CHINESE,TAIWAN,CHN,TWN,GOV,-10.0,45,-1.73628825019116,4,25.0478,121.532,https://www.nytimes.com/reuters/2019/01/16/world/asia/16reuters-taiwan-china.html,0.11320754716767534,0.9999999996428571,0.0,0.09866782791099571,0.5,0.4033018867919188
2022-09-01,19,4,1061053791,193,TAIWAN,CHINESE,TWN,CHN,,-10.0,45,-4.91900489844952,4,25.0478,121.532,https://postcourier.com.pg/taiwan-shoots-at-chinese-drone-after-president-warns-of-strong-countermeasures/,0.11320754716767534,0.9999999996428571,0.4856851492707167,0.004620672196626418,0.5,0.4033018867919188
2023-04-08,15,4,1094319693,150,CHINA,TAIWAN,CHN,TWN,,-7.2,45,-2.0152046331828,4,25.0478,121.532,https://news.yahoo.com/china-announces-drills-around-taiwan-005104364.html,0.11320754716767534,0.0,0.0,0.1890544655885782,0.5,0.4033018867919188
2023-08-03,19,4,1124387143,190,CHINA,TAIWAN,CHN,TWN,,-10.0,45,-1.96222155220237,4,25.0478,121.532,https://apnews.com/article/taiwan-china-people-identity-reunification-3dde05f227bb579bf406556c05b1d131,0.11320754716767534,0.9999999996428571,0.0,0.06825737037461282,0.5,0.4033018867919188
2023-04-16,19,4,1096157524,192,BEIJING,TAIWANESE,CHN,TWN,,-9.5,45,-3.12162294920916,4,25.0478,121.532,https://www.beijingbulletin.com/news/273751210/beijing-would-take-early-control-of-taiwanese-skies---pentagon-leaks,0.11320754716767534,0.8214285711352041,0.3082180114379296,0.024894310554215007,0.5,0.4033018867919188
2023-08-03,19,4,1124387151,190,TAIWAN,CHINA,TWN,CHN,,-10.0,45,-1.96222155220237,4,25.0478,121.532,https://apnews.com/article/taiwan-china-people-identity-reunification-3dde05f227bb579bf406556c05b1d131,0.11320754716767534,0.9999999996428571,0.0,0.06825737037461282,0.5,0.4033018867919188
2016-07-01,19,4,555761503,194,TAIWAN,CHINA,TWN,CHN,MIL,-10.0,44,-5.22568884762992,4,25.0478,121.532,http://article.wn.com/view/2016/07/01/Taiwan_mistakenly_fires_supersonic_missile_towards_China_0/,0.09433962263972945,0.9999999996428571,0.5159660379284136,0.2245333327143582,0.5,0.3985849056599324
2023-04-11,15,4,1094851135,150,CHINA,TAIWAN,CHN,TWN,,-7.2,44,-1.61954110959391,4,25.0478,121.532,https://www.ibtimes.com/us-starts-week-courting-asian-partners-after-taiwan-flare-3684764,0.09433962263972945,0.0,0.0,0.09416257494264269,0.5,0.3985849056599324
2024-05-27,15,4,1178126644,150,CHINA,TAIWAN,CHN,TWN,,-7.2,43,0.628692835427792,4,25.0478,121.532,https://timesofindia.indiatimes.com/world/rest-of-world/us-congressional-delegation-arrives-in-taiwan-after-china-holds-2-day-military-drills/articleshow/110452278.cms,0.07547169811178356,0.0,0.0,0.0,0.5,0.3938679245279459
2025-10-29,15,4,1271246050,154,TAIWAN,CHINESE,TWN,CHN,,-7.2,42,-3.28200256285626,4,25.0478,121.532,http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory,0.05660377358383767,0.0,0.32405332736101883,0.0,0.5,0.3891509433959594
2018-05-11,15,4,755102053,151,CHINA,TAIPEI,CHN,TWN,,-7.2,42,-0.8748655019788,4,25.0478,121.532,https://www.geo.tv/latest/195014-china-sends-fighter-jets-near-taiwan-in-latest-show-of-force,0.05660377358383767,0.0,0.0,0.0,0.5,0.3891509433959594
2018-04-18,15,4,748612214,150,CHINESE,TAIWANESE,CHN,TWN,GOV,-7.2,42,-4.81141134184204,4,24.9139,118.586,http://www.businessinsider.com/taiwan-china-live-fire-military-cheap-intimidation-2018-4,0.05660377358383767,0.0,0.47506174195962764,0.032778503248832795,0.5,0.3891509433959594
2020-09-19,19,4,947483771,190,CHINA,TAIWAN,CHN,TWN,,-10.0,42,-2.89729669718636,4,24.0,121.0,https://www.swissinfo.ch/eng/taiwan-scrambles-fighters-as-chinese-jets-again-menace-island/46044370,0.05660377358383767,0.9999999996428571,0.0,0.18989920052014436,0.5,0.3891509433959594
2021-08-25,19,4,1000840892,193,TAIWAN,CHINA,TWN,CHN,,-10.0,42,-1.85579951740767,4,25.0478,121.532,https://chinapost.nownews.com/20210825-2732818,0.05660377358383767,0.9999999996428571,0.0,0.0,0.5,0.3891509433959594
2020-08-27,15,4,943125472,150,CHINA,TAIWAN,CHN,TWN,,-7.2,42,-6.09810695124729,4,25.0478,121.532,https://www.reuters.com/article/us-taiwan-diplomacy-idUSKBN25N0QD,0.05660377358383767,0.0,0.6021055164671391,0.0023680457124499086,0.5,0.3891509433959594
2024-08-17,19,4,1193179765,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,42,-3.71234567623157,4,25.0478,121.532,https://tribune.net.ph/2024/08/17/three-crew-on-chinese-boat-missing-after-collision-off-taiwan-island,0.05660377358383767,0.9999999996428571,0.3665438846123834,0.0,0.5,0.3891509433959594
2025-07-14,19,4,1251858943,194,TAIPEI,CHINESE,TWN,CHN,,-10.0,41,-2.34664235774386,4,25.0478,121.532,https://focustaiwan.tw:443/politics/202507140006,0.03773584905589178,0.9999999996428571,0.0,0.0,0.5,0.384433962263973
2016-07-19,19,4,561315011,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,41,-4.13721600322757,4,25.0478,121.532,http://www.cachevalleydaily.com/news/world/article_74ce1d7f-bcd7-54a3-8632-78270ab2f81f.html,0.03773584905589178,0.9999999996428571,0.40849407828931866,0.0,0.5,0.384433962263973
2020-07-15,19,4,935148261,190,TAIPEI,BEIJING,TWN,CHN,,-10.0,80,-1.66528697571743,4,23.9769,121.604,https://www.newzealandstar.com/news/265779516/taiwan-tests-it-defence-against-china-possible-invasion,0.7735849056457814,0.9999999996428571,0.0,0.0,0.25,0.3808962264114454
2022-06-01,15,4,1047360399,151,CHINA,TAIWAN,CHN,TWN,,-7.2,40,-3.47593582887701,4,25.0478,121.532,https://www.shanghaisun.com/news/272572704/china-explains-reason-for-show-of-force-near-taiwan,0.01886792452794589,0.0,0.34320161226830453,0.0,0.5,0.3797169811319865
2018-05-25,19,4,758945259,195,TAIWAN,CHINA,TWN,CHN,,-10.0,40,-0.763163612966132,4,25.0478,121.532,http://www.sinodaily.com/afp/180525045806.g06590o0.html,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2021-09-23,15,4,1005588757,151,CHINA,TAIWAN,CHN,TWN,,-7.2,40,-2.00870809652591,4,25.0478,121.532,https://wsiltv.com/2021/09/23/china-sends-19-fighter-jets-towards-taiwan-in-show-of-force/,0.01886792452794589,0.0,0.0,0.14935192380496717,0.5,0.3797169811319865
2015-08-14,19,4,457769278,190,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,40,-5.0185873605948,4,25.0478,121.532,http://www.couriermail.com.au/technology/a-replica-eiffel-tower-is-among-mock-ups-of-chinas-key-military-targets/story-fnjwpv3a-1227478398016?nk=7c62abf1aae861f11fa4e710d708e184-1439549318,0.01886792452794589,0.9999999996428571,0.4955175694431424,0.0,0.5,0.3797169811319865
2022-08-28,15,4,1060493604,150,TAIWAN,CHINA,TWN,CHN,,-7.2,40,-2.97574070459042,4,24.0,121.0,https://www.shorenewsnetwork.com/2022/08/28/u-s-warships-transit-taiwan/,0.01886792452794589,0.0,0.0,0.0,0.5,0.3797169811319865
2015-09-10,19,4,465490609,193,TAIWANESE,CHINA,TWN,CHN,MIL,-10.0,40,-2.00186089630091,4,25.0478,121.532,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-09-10-AS--Taiwan-Military%20Exercises/id-e40c0b90c152416e8bbfded8c7c7cc68,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2023-09-03,19,4,1124496729,192,TAIWAN,CHINA,TWN,CHN,,-9.5,40,-6.58191649126308,4,25.0478,121.532,https://www.channelnewsasia.com/asia/thousands-evacuated-flights-cancelled-taiwan-girds-typhoon-haikui-3743176,0.01886792452794589,0.8214285711352041,0.6498751596189951,0.002931202333494036,0.5,0.3797169811319865
2016-12-31,15,4,613126027,150,CHINA,TAIWAN,CHN,TWN,,-7.2,40,-2.13903743315508,4,25.0478,121.532,http://presstv.com/Detail/2016/12/31/504191/China-Taiwan-US-Tsai-Ing-wen,0.01886792452794589,0.0,0.0,0.0,0.5,0.3797169811319865
2018-09-30,19,4,876211047,193,TAIWAN,CHINA,TWN,CHN,,-10.0,40,-1.06382223873196,4,25.0478,121.532,https://sg.news.yahoo.com/taiwan-shrugs-communist-china-hails-70th-anniversary-015537230.html,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2022-08-10,15,4,1057960959,150,CHINA,TAIWAN,CHN,TWN,,-7.2,40,-2.47624251088666,4,25.0478,121.532,https://news.wttw.com/2022/08/09/taiwan-consul-chicago-says-china-becoming-more-aggressive-abroad-more-oppressive-home,0.01886792452794589,0.0,0.0,0.17215976695725435,0.5,0.3797169811319865
2024-02-03,19,4,1155597089,192,TAIWAN,CHINA,TWN,CHN,,-9.5,40,0.334700156698578,4,25.0478,121.532,https://www.bignewsnetwork.com/news/274115056/taiwan-detects-10-chinese-military-aircraft-five-naval-ships-around-nation,0.01886792452794589,0.8214285711352041,0.0,0.0,0.5,0.3797169811319865
2022-03-09,19,4,1032715081,190,TAIWAN,CHINA,TWN,CHN,,-10.0,40,-1.1628220042559,4,25.0478,121.532,https://gazette.com/news/us-world/analysis-taiwan-studies-ukraine-war-for-own-battle-strategy-with-china/article_85cb55b0-eae0-5eac-9412-76193e380fc9.html,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2022-08-31,15,4,1060898756,150,BEIJING,TAIPEI,CHN,TWN,,-7.2,40,-2.1718443391388,4,25.0478,121.532,https://bdnews24.com/world/asia-pacific/bxeeoijzdy,0.01886792452794589,0.0,0.0,0.24649644093507916,0.5,0.3797169811319865
2023-06-11,15,4,1108110638,154,CHINA,TAIWAN,CHN,TWN,,-7.2,40,-0.804807669277744,4,25.0478,121.532,https://www.theepochtimes.com/taiwan-activates-air-defence-as-china-aircraft-enter-zone_5320519.html,0.01886792452794589,0.0,0.0,0.004902250507148482,0.5,0.3797169811319865
2021-10-18,19,4,1009817067,190,TAIWAN,CHINA,TWN,CHN,,-10.0,40,-1.91250954540496,4,25.0478,121.532,https://www.news.com.au/technology/innovation/military/satellite-photos-show-china-and-taiwan-are-digging-in-amid-rising-tensions/news-story/280c1e419ba68aa873d27b8aa791c0ba,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2022-05-10,19,4,1043511034,195,CHINA,TAIWAN,CHN,TWN,,-10.0,40,-2.35791109349922,4,25.0478,121.532,https://www.bignewsnetwork.com/news/272545351/two-chinese-military-aircraft-enter-taiwan-air-defense-identification-zone,0.01886792452794589,0.9999999996428571,0.0,0.0,0.5,0.3797169811319865
2020-10-19,19,4,952200921,190,TAIWANESE,CHINESE,TWN,CHN,,-10.0,30,-4.9588684404146,4,25.0478,121.532,https://mynorthwest.com/2245036/taiwanese-staffer-injured-in-clash-with-chinese-side-in-fiji/,0.0,0.9999999996428571,0.48962113444037403,0.0,0.5,0.375
2021-10-03,15,4,1007357059,151,CHINA,TAIWAN,CHN,TWN,,-7.2,30,-3.53535353535353,4,24.0,121.0,https://www.thescottishsun.co.uk/news/7794499/china-sends-aircraft-skies-over-taiwan/,0.0,0.0,0.34906830649511217,0.4055881863800452,0.5,0.375
2022-08-09,15,4,1057814486,150,CHINA,TAIWAN,CHN,TWN,,-7.2,22,-4.35218372514213,4,25.0478,121.532,https://wkzo.com/2022/08/08/taiwan-minister-china-seeks-excuses-for-military-drills-and-used-pelosis-visit/,0.0,0.0,0.42971923099029846,0.022923262380560562,0.5,0.375
2022-08-09,15,4,1057878079,150,CHINA,TAIWAN,CHN,TWN,,-7.2,28,-5.13510019392373,4,24.0,121.0,https://www.bignewsnetwork.com/news/272648313/global-lawmakers-express-concern-over-china-threats-against-taiwan,0.0,0.0,0.5070216345976927,0.022923262380560562,0.5,0.375
2024-11-26,15,4,1212083972,154,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-0.27847964749022,4,25.0478,121.532,https://www.spacewar.com/afp/241126094501.stlq721d.html,0.0,0.0,0.0,0.0,0.5,0.375
2022-04-20,19,4,1040318684,190,CHINA,TAIWAN,CHN,TWN,,-10.0,30,-2.55671687470226,4,25.0478,121.532,https://www.shorenewsnetwork.com/2022/04/20/pentagon-chief-speaks-with/,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2024-06-30,19,4,1184672618,190,CHINA,TAIWANESE,CHN,TWN,,-10.0,20,2.80211879508892,4,25.0478,121.532,https://news.webindia123.com/news/Articles/World/20240630/4210766.html,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2025-11-20,19,4,1275197680,190,TAIWAN,CHINA,TWN,CHN,,-10.0,24,-1.77276943911232,4,25.0478,121.532,https://www.cbsnews.com/news/taiwan-china-japan-standoff-lai-ching-te/,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2024-05-28,15,4,1178368423,150,TAIPEI,CHINA,TWN,CHN,,-7.2,20,-4.59552635486349,4,25.0478,121.532,https://www.shanghaisun.com/news/274387008/globalink--russian-student-welcomes-exciting-new-life-in-china,0.0,0.0,0.4537460217498281,0.03249692493831073,0.5,0.375
2019-02-04,19,4,821077072,193,SHANGHAI,TAIWANESE,CHN,TWN,,-10.0,20,-7.93287566742944,4,25.0478,121.532,https://www.eyeontaiwan.com/one-taiwanese-killed-nine-injured-in-shanghai-road-accident-update,0.0,0.9999999996428571,0.7832640914620637,0.0,0.5,0.375
2024-12-29,19,4,1218009664,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-1.86008510475168,4,24.0,121.0,https://www.businessinsider.com/inside-china-amphibious-training-could-be-key-in-taiwan-invasion-2024-12,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2024-12-29,19,4,1218012053,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-1.86471857302462,4,25.0478,121.532,https://www.yahoo.com/news/inside-chinas-paramilitary-force-could-104801289.html,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2022-08-05,15,4,1057343084,150,CHINA,TAIWAN,CHN,TWN,,-7.2,24,-2.78232405891981,4,25.0478,121.532,https://www.ctinsider.com/news/article/China-summons-European-diplomats-over-statement-17353425.php,0.0,0.0,0.0,0.4641564749686345,0.5,0.375
2023-06-11,15,4,1108119833,154,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-1.80313765182186,4,25.0478,121.532,https://www.marketscreener.com/news/latest/Taiwan-sends-up-fighters-as-Chinese-warplanes-cross-strait-s-median-line--44087973/,0.0,0.0,0.0,0.004902250507148482,0.5,0.375
2022-08-09,19,4,1057831895,194,TAIPEI,CHINA,TWN,CHN,,-10.0,28,-2.01740570454971,4,25.0478,121.532,https://menafn.com/1104668298/Taiwan-Conducts-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres-Ld,0.0,0.9999999996428571,0.0,0.022923262380560562,0.5,0.375
2019-12-30,19,4,895711907,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-4.40556776825748,4,25.0478,121.532,https://www.msn.com/en-gb/news/world/taiwans-citizens-battle-pro-china-fake-news-campaigns-as-election-nears/ar-BBYs77U,0.0,0.9999999996428571,0.4349901826328402,0.0,0.5,0.375
2021-04-14,19,4,979682983,190,CHINA,TAIWAN,CHN,TWN,,-10.0,25,-4.1770895217277,4,24.0,121.0,https://www.reuters.com/article/us-usa-taiwan-china-idUSKBN2C109Y,0.0,0.9999999996428571,0.4124310485067682,0.042352165806582964,0.5,0.375
2021-04-14,19,4,979692948,190,TAIWAN,CHINA,TWN,CHN,,-10.0,35,-3.83870871943274,4,24.0,121.0,https://nationalpost.com/pmn/news-pmn/as-bidens-emissaries-go-to-taiwan-china-terms-exercises-combat-drills,0.0,0.9999999996428571,0.3790205246577729,0.042352165806582964,0.5,0.375
2021-04-14,19,4,979776112,194,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-5.26412776412776,4,25.0478,121.532,https://www.thesun.co.uk/news/worldnews/14648129/china-us-stop-playing-fire-taiwan-beijing-war-games/,0.0,0.9999999996428571,0.5197613606171433,0.042352165806582964,0.5,0.375
2020-09-18,19,4,947308267,190,CHINA,TAIWAN,CHN,TWN,,-10.0,37,-1.92946833575959,4,25.0478,121.532,https://www.washingtonpost.com/world/asia_pacific/china-launches-combat-drills-in-taiwan-strait-warns-us-not-to-play-with-fire/2020/09/18/6ff46a7e-f977-11ea-85f7-5941188a98cd_story.html,0.0,0.9999999996428571,0.0,0.054741611469553766,0.5,0.375
2020-01-12,19,4,898432085,190,CHINESE,TAIPEI,CHN,TWN,,-10.0,24,-1.85382610755745,4,25.0478,121.532,http://www.koreaherald.com/view.php?ud=20200112000012,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2020-01-12,19,4,898432806,190,TAIPEI,CHINESE,TWN,CHN,,-10.0,24,-1.85382610755745,4,25.0478,121.532,http://www.koreaherald.com/view.php?ud=20200112000012,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2016-07-01,19,4,555718802,194,TAIWAN,CHINA,TWN,CHN,,-10.0,21,-4.0578600669743,4,25.0478,121.532,http://www.freemalaysiatoday.com/category/world/2016/07/01/taiwan-mistakenly-fires-carrier-killer-missile-towards-china/,0.0,0.9999999996428571,0.40065875375918136,0.2245333327143582,0.5,0.375
2018-04-18,15,4,748682392,150,CHINA,TAIWAN,CHN,TWN,,-7.2,20,-7.35294117647059,4,25.0478,121.532,http://www.bbc.co.uk/news/world-asia-43806019,0.0,0.0,0.7260034105675665,0.032778503248832795,0.5,0.375
2019-01-17,19,4,816878916,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,32,-1.73390231002591,4,25.0478,121.532,https://www.nytimes.com/reuters/2019/01/16/world/asia/16reuters-taiwan-china.html,0.0,0.9999999996428571,0.0,0.09866782791099571,0.5,0.375
2016-06-28,15,4,554556148,150,TAIWAN,CHINA,TWN,CHN,,-7.2,20,-2.62263593380615,4,25.0478,121.532,http://bsccomment.com/2016/06/28/taiwan-to-test-fire-missiles-in-us-as-china-tensions-rise.html,0.0,0.0,0.0,0.0,0.5,0.375
2025-12-30,15,4,1281461178,150,CHINA,TAIWAN,CHN,TWN,,-7.2,30,-5.06500339917489,4,25.0478,121.532,https://www.marketscreener.com/news/china-launches-live-firing-drills-around-taiwan-in-its-biggest-war-games-to-date-ce7e59dbde88f723,0.0,0.0,0.500100524957871,0.1321756468631213,0.5,0.375
2017-02-10,19,4,626070312,192,TAIWAN,CHINA,TWN,CHN,,-9.5,22,2.56593709465403,4,24.0,121.0,http://www.businessinsider.com/trump-xi-jinping-one-china-phone-call-2017-2,0.0,0.8214285711352041,0.0,0.0,0.5,0.375
2023-04-09,19,4,1094467997,190,CHINA,TAIWAN,CHN,TWN,,-10.0,20,-3.88349514563107,4,25.0327,121.275,https://www.exploreseiowa.com/syndicated-article/?id=1501625,0.0,0.9999999996428571,0.38344257800850123,0.28901476582391084,0.5,0.375
2024-10-17,19,4,1204704488,190,TAIWAN,CHINA,TWN,CHN,,-10.0,20,-0.257874378338555,4,25.0478,121.532,https://biztoc.com/x/919e96b74093220f,0.0,0.9999999996428571,0.0,0.0,0.5,0.375
2024-10-12,15,4,1203686545,154,TAIWAN,CHINESE,TWN,CHN,,-7.2,20,-0.22157609700902,4,25.0478,121.532,https://news.webindia123.com/news/Articles/World/20241012/4244921.html,0.0,0.0,0.0,0.0,0.5,0.375
2024-10-12,15,4,1203686546,154,TAIWAN,CHINESE,TWN,CHN,,-7.2,30,-0.22157609700902,4,25.0478,121.532,https://news.webindia123.com/news/Articles/World/20241012/4244921.html,0.0,0.0,0.0,0.0,0.5,0.375
2024-08-17,19,4,1193179766,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,21,-3.71234567623157,4,25.0478,121.532,https://tribune.net.ph/2024/08/17/three-crew-on-chinese-boat-missing-after-collision-off-taiwan-island,0.0,0.9999999996428571,0.3665438846123834,0.0,0.5,0.375
2022-03-10,19,4,1033114236,191,TAIPEI,CHINA,TWN,CHN,,-9.5,28,-3.51686947710953,4,25.0478,121.532,https://www.europesun.com/news/272377759/taiwan-pla-jet-crashed-in-south-china-sea-in-early-march,0.0,0.8214285711352041,0.347243255946739,0.0,0.5,0.375
2019-09-05,19,4,870601038,190,TAIWAN,CHINA,TWN,CHN,,-10.0,31,0.533311810387032,4,25.0478,121.532,http://news.trust.org/item/20190905063914-3isek,0.0,0.9999999996428571,0.0,0.04601268384336979,0.5,0.375
2018-11-27,19,4,805615871,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,30,-3.45658188958288,4,25.0478,121.532,https://www.scmp.com/economy/china-economy/article/2175189/taiwan-elections-may-give-economy-brief-boost-us-china-trade,0.0,0.9999999996428571,0.34129067274108255,0.0,0.5,0.375
2018-11-27,19,4,805616913,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,30,-3.45658188958288,4,25.0478,121.532,https://www.scmp.com/economy/china-economy/article/2175189/taiwan-elections-may-give-economy-brief-boost-us-china-trade,0.0,0.9999999996428571,0.34129067274108255,0.0,0.5,0.375
2022-07-30,15,4,1056455369,150,CHINA,TAIWAN,CHN,TWN,,-7.2,36,-2.25563909774436,4,25.0327,121.275,https://www.bignewsnetwork.com/news/272637930/china-conducts-military-exercises-amid-tensions-with-us,0.0,0.0,0.0,0.3895382226802876,0.5,0.375
